game,move_count,move_times,moves_to_mate,starting_variation,winner,sims,exploration_alg
game10,1,[0.8325741030021163],mate_in_1,1,White,1000,UCB
game13,1,[0.9041477680002572],mate_in_1,1,White,1000,UCB
game11,1,[0.9599540890012577],mate_in_1,1,White,1000,UCB
game19,1,[0.894138160001603],mate_in_1,1,White,1000,UCB
game8,1,[0.9326529640020453],mate_in_1,1,White,1000,UCB
game1,1,[0.935268831999565],mate_in_1,1,White,1000,UCB
game22,1,[0.9312543550004193],mate_in_1,1,White,1000,UCB
game16,1,[0.9282993769993482],mate_in_1,1,White,1000,UCB
game4,1,[0.9527001620008377],mate_in_1,1,White,1000,UCB
game24,1,[0.9291430420016695],mate_in_1,1,White,1000,UCB
game25,1,[0.8278408350015525],mate_in_1,1,White,1000,UCB
game21,1,[0.9252584010027931],mate_in_1,1,White,1000,UCB
game17,1,[0.8703915280020738],mate_in_1,1,White,1000,UCB
game18,1,[0.8736308799998369],mate_in_1,1,White,1000,UCB
game27,1,[0.9371557689992187],mate_in_1,1,White,1000,UCB
game20,1,[0.9068846160007524],mate_in_1,1,White,1000,UCB
game9,1,[1.0306637499998033],mate_in_1,1,White,1000,UCB
game7,1,[0.9905449710022367],mate_in_1,1,White,1000,UCB
game2,1,[0.9495633480000834],mate_in_1,1,White,1000,UCB
game15,1,[0.8798917980020633],mate_in_1,1,White,1000,UCB
game6,1,[0.9386287870001979],mate_in_1,1,White,1000,UCB
game28,3,"[13.559312944998965, 2.933791099996597]",mate_in_3,1,White,1000,UCB
game0,15,"[34.34794226200029, 12.011797871000454, 3.3927431940028328, 9.508066804002738, 12.382261741000548, 3.2922612099973776, 8.613818260000699, 3.0800975120000658]",mate_in_3,1,White,1000,UCB
game14,20,"[24.81217304400343, 60.776047642000776, 62.9123695849994, 17.028660716998274, 59.414522471000964, 58.52741600800073, 60.77963904100034, 60.239447289000964, 24.222255091997795, 29.008563669995056]",mate_in_3,1,draw,1000,UCB
game23,9,"[19.81741796300048, 27.04008384500048, 8.093013145000441, 3.429793664996396, 3.0404908359996625]",mate_in_3,1,White,1000,UCB
game5,13,"[27.336635751002177, 33.12507590199675, 62.605727032001596, 52.795316206997086, 13.795118142996216, 32.24913574700622, 3.6307256060026702]",mate_in_3,1,White,1000,UCB
game12,20,"[31.069114540005103, 52.73259825199784, 59.004024605994346, 34.82867765999981, 28.966042363004817, 38.90123071400012, 31.36892065899883, 56.292229400001816, 49.45461210599751, 52.32023341400054]",mate_in_3,1,draw,1000,UCB
game3,15,"[15.64700311600609, 22.73934987699613, 14.532137155001692, 9.094038284994895, 2.8808889529973385, 3.0041084620024776, 2.7655756539970753, 2.72926725599973]",mate_in_3,1,White,1000,UCB
game26,3,"[9.248567057999026, 3.180498018002254]",mate_in_3,1,White,1000,UCB
game29,20,"[63.598835903998406, 62.799243661997025, 45.392173112995806, 55.52755112100567, 33.68653935800103, 64.68459176200122, 62.0357042619944, 17.84108730099979, 19.414549364002596, 13.973658433002129]",mate_in_3,1,draw,1000,UCB
game10,20,"[49.19043156400585, 23.41733930799819, 59.7670303279956, 30.943812512996374, 56.63922774200182, 15.1773486710008, 7.852195900995866, 3.2627373350042035, 7.544533710999531, 54.317996955003764]",mate_in_3,1,draw,1000,UCB
