"game","move_count","mate_count","starting_var","winner","simulation","exp_alg","variable","value","expected","difference"
"game0","20","mate_in_2","0","draw","50","UCB","X1",2.041633525,3,17
"game1","11","mate_in_2","0","White","50","UCB","X1",2.24898418,3,8
"game2","3","mate_in_2","0","White","50","UCB","X1",2.214299927,3,0
"game3","20","mate_in_2","0","draw","50","UCB","X1",2.378043334,3,17
"game4","20","mate_in_2","0","draw","50","UCB","X1",2.211714916,3,17
"game5","9","mate_in_2","0","White","50","UCB","X1",2.22751561199999,3,6
"game6","20","mate_in_2","0","draw","50","UCB","X1",1.985424526,3,17
"game7","20","mate_in_2","0","draw","50","UCB","X1",2.193728818,3,17
"game8","20","mate_in_2","0","draw","50","UCB","X1",2.118036706,3,17
"game9","20","mate_in_2","0","draw","50","UCB","X1",1.92951250599998,3,17
"game0","20","mate_in_3","0","draw","50","UCB","X1",2.77772781500002,5,15
"game1","20","mate_in_3","0","draw","50","UCB","X1",3.051175723,5,15
"game2","9","mate_in_3","0","White","50","UCB","X1",2.77547767700003,5,4
"game3","20","mate_in_3","0","draw","50","UCB","X1",2.951621937,5,15
"game4","20","mate_in_3","0","draw","50","UCB","X1",2.99128544400003,5,15
"game5","11","mate_in_3","0","White","50","UCB","X1",2.93394569600002,5,6
"game6","20","mate_in_3","0","draw","50","UCB","X1",2.71149028500002,5,15
"game7","20","mate_in_3","0","draw","50","UCB","X1",2.730544141,5,15
"game8","20","mate_in_3","0","draw","50","UCB","X1",2.99931771999996,5,15
"game9","20","mate_in_3","0","draw","50","UCB","X1",3.02284649900002,5,15
"game0","20","mate_in_2","0","draw","50","UCB","X2",2.146809083,3,17
"game1","11","mate_in_2","0","White","50","UCB","X2",2.424511828,3,8
"game2","3","mate_in_2","0","White","50","UCB","X2",1.973937295,3,0
"game3","20","mate_in_2","0","draw","50","UCB","X2",1.945832467,3,17
"game4","20","mate_in_2","0","draw","50","UCB","X2",1.959069165,3,17
"game5","9","mate_in_2","0","White","50","UCB","X2",2.22571742699999,3,6
"game6","20","mate_in_2","0","draw","50","UCB","X2",2.22297786999999,3,17
"game7","20","mate_in_2","0","draw","50","UCB","X2",2.284266561,3,17
"game8","20","mate_in_2","0","draw","50","UCB","X2",2.15645766599999,3,17
"game9","20","mate_in_2","0","draw","50","UCB","X2",1.94402343199999,3,17
"game0","20","mate_in_3","0","draw","50","UCB","X2",2.685176697,5,15
"game1","20","mate_in_3","0","draw","50","UCB","X2",2.71870044100001,5,15
"game2","9","mate_in_3","0","White","50","UCB","X2",2.84231421599998,5,4
"game3","20","mate_in_3","0","draw","50","UCB","X2",3.12805864399996,5,15
"game4","20","mate_in_3","0","draw","50","UCB","X2",2.69840579700002,5,15
"game5","11","mate_in_3","0","White","50","UCB","X2",2.84151661300001,5,6
"game6","20","mate_in_3","0","draw","50","UCB","X2",3.07277563900004,5,15
"game7","20","mate_in_3","0","draw","50","UCB","X2",3.05061148199997,5,15
"game8","20","mate_in_3","0","draw","50","UCB","X2",1.729903036,5,15
"game9","20","mate_in_3","0","draw","50","UCB","X2",2.98442797500002,5,15
"game0","20","mate_in_2","0","draw","50","UCB","X3",1.877039496,3,17
"game1","11","mate_in_2","0","White","50","UCB","X3",2.124942637,3,8
"game2","3","mate_in_2","0","White","50","UCB","X3",0,3,0
"game3","20","mate_in_2","0","draw","50","UCB","X3",1.969369808,3,17
"game4","20","mate_in_2","0","draw","50","UCB","X3",2.053625719,3,17
"game5","9","mate_in_2","0","White","50","UCB","X3",2.120712153,3,6
"game6","20","mate_in_2","0","draw","50","UCB","X3",1.983138004,3,17
"game7","20","mate_in_2","0","draw","50","UCB","X3",2.55477468800001,3,17
"game8","20","mate_in_2","0","draw","50","UCB","X3",2.370533897,3,17
"game9","20","mate_in_2","0","draw","50","UCB","X3",2.02167375000002,3,17
"game0","20","mate_in_3","0","draw","50","UCB","X3",2.571787693,5,15
"game1","20","mate_in_3","0","draw","50","UCB","X3",2.83670363600001,5,15
"game2","9","mate_in_3","0","White","50","UCB","X3",2.89122319699999,5,4
"game3","20","mate_in_3","0","draw","50","UCB","X3",2.72075407,5,15
"game4","20","mate_in_3","0","draw","50","UCB","X3",2.82514088799996,5,15
"game5","11","mate_in_3","0","White","50","UCB","X3",1.56753651000002,5,6
"game6","20","mate_in_3","0","draw","50","UCB","X3",2.80130921700004,5,15
"game7","20","mate_in_3","0","draw","50","UCB","X3",2.65329620400001,5,15
"game8","20","mate_in_3","0","draw","50","UCB","X3",3.05295970700001,5,15
"game9","20","mate_in_3","0","draw","50","UCB","X3",2.96737332999999,5,15
"game0","20","mate_in_2","0","draw","50","UCB","X4",1.798336837,3,17
"game1","11","mate_in_2","0","White","50","UCB","X4",2.536866242,3,8
"game2","3","mate_in_2","0","White","50","UCB","X4",0,3,0
"game3","20","mate_in_2","0","draw","50","UCB","X4",2.24144527,3,17
"game4","20","mate_in_2","0","draw","50","UCB","X4",1.99253597900001,3,17
"game5","9","mate_in_2","0","White","50","UCB","X4",2.27843417800001,3,6
"game6","20","mate_in_2","0","draw","50","UCB","X4",2.38092313600001,3,17
"game7","20","mate_in_2","0","draw","50","UCB","X4",2.020700011,3,17
"game8","20","mate_in_2","0","draw","50","UCB","X4",2.35566725200002,3,17
"game9","20","mate_in_2","0","draw","50","UCB","X4",2.120048618,3,17
"game0","20","mate_in_3","0","draw","50","UCB","X4",2.74961157800001,5,15
"game1","20","mate_in_3","0","draw","50","UCB","X4",2.89894723400002,5,15
"game2","9","mate_in_3","0","White","50","UCB","X4",2.674747338,5,4
"game3","20","mate_in_3","0","draw","50","UCB","X4",2.75652616799999,5,15
"game4","20","mate_in_3","0","draw","50","UCB","X4",2.67776186600003,5,15
"game5","11","mate_in_3","0","White","50","UCB","X4",1.53400220700001,5,6
"game6","20","mate_in_3","0","draw","50","UCB","X4",2.74765110699997,5,15
"game7","20","mate_in_3","0","draw","50","UCB","X4",2.860677866,5,15
"game8","20","mate_in_3","0","draw","50","UCB","X4",3.173616256,5,15
"game9","20","mate_in_3","0","draw","50","UCB","X4",2.75626844499999,5,15
"game0","20","mate_in_2","0","draw","50","UCB","X5",1.928720594,3,17
"game1","11","mate_in_2","0","White","50","UCB","X5",2.51888929,3,8
"game2","3","mate_in_2","0","White","50","UCB","X5",0,3,0
"game3","20","mate_in_2","0","draw","50","UCB","X5",1.958645038,3,17
