"game","move_count","mate_count","starting_var","winner","simulation","exp_alg","variable","value","expected","difference"
"game0","3","mate_in_2","0","White","400","UCB","X1",17.144377547,3,0
"game1","20","mate_in_2","0","draw","400","UCB","X1",17.671563474,3,17
"game2","4","mate_in_2","0","Black","400","UCB","X1",17.988739055,3,1
"game3","20","mate_in_2","0","draw","400","UCB","X1",17.878500101,3,17
"game4","5","mate_in_2","0","White","400","UCB","X1",16.908101632,3,2
"game5","3","mate_in_2","0","White","400","UCB","X1",17.859078126,3,0
"game6","20","mate_in_2","0","draw","400","UCB","X1",17.706572839,3,17
"game7","20","mate_in_2","0","draw","400","UCB","X1",17.563997075,3,17
"game8","9","mate_in_2","0","White","400","UCB","X1",18.524947074,3,6
"game9","20","mate_in_2","0","draw","400","UCB","X1",18.0731589310001,3,17
"game0","20","mate_in_3","0","draw","400","UCB","X1",23.5521598170001,5,15
"game1","3","mate_in_3","0","White","400","UCB","X1",23.291252003,5,-2
"game2","20","mate_in_3","0","draw","400","UCB","X1",24.5729959110001,5,15
"game3","3","mate_in_3","0","White","400","UCB","X1",24.1250394220001,5,-2
"game4","3","mate_in_3","0","White","400","UCB","X1",23.8177571369999,5,-2
"game5","5","mate_in_3","0","White","400","UCB","X1",24.352463402,5,0
"game6","19","mate_in_3","0","White","400","UCB","X1",24.4322021150001,5,14
"game7","20","mate_in_3","0","draw","400","UCB","X1",23.9998869880001,5,15
"game8","5","mate_in_3","0","White","400","UCB","X1",24.1395239230001,5,0
"game9","20","mate_in_3","0","draw","400","UCB","X1",23.5164833449999,5,15
"game0","3","mate_in_2","0","White","400","UCB","X2",7.682878063,3,0
"game1","20","mate_in_2","0","draw","400","UCB","X2",17.162310748,3,17
"game2","4","mate_in_2","0","Black","400","UCB","X2",17.498480659,3,1
"game3","20","mate_in_2","0","draw","400","UCB","X2",18.748017709,3,17
"game4","5","mate_in_2","0","White","400","UCB","X2",17.989802129,3,2
"game5","3","mate_in_2","0","White","400","UCB","X2",9.018793125,3,0
"game6","20","mate_in_2","0","draw","400","UCB","X2",18.218183247,3,17
"game7","20","mate_in_2","0","draw","400","UCB","X2",17.293780879,3,17
"game8","9","mate_in_2","0","White","400","UCB","X2",16.212564811,3,6
"game9","20","mate_in_2","0","draw","400","UCB","X2",17.677749289,3,17
"game0","20","mate_in_3","0","draw","400","UCB","X2",24.031693568,5,15
"game1","3","mate_in_3","0","White","400","UCB","X2",12.0522111509999,5,-2
"game2","20","mate_in_3","0","draw","400","UCB","X2",23.9102812419999,5,15
"game3","3","mate_in_3","0","White","400","UCB","X2",11.0755055269999,5,-2
"game4","3","mate_in_3","0","White","400","UCB","X2",10.3124153440001,5,-2
"game5","5","mate_in_3","0","White","400","UCB","X2",23.4092462890001,5,0
"game6","19","mate_in_3","0","White","400","UCB","X2",23.6727642799999,5,14
"game7","20","mate_in_3","0","draw","400","UCB","X2",22.988499323,5,15
"game8","5","mate_in_3","0","White","400","UCB","X2",23.6311115799999,5,0
"game9","20","mate_in_3","0","draw","400","UCB","X2",22.7627618430001,5,15
"game0","3","mate_in_2","0","White","400","UCB","X3",0,3,0
"game1","20","mate_in_2","0","draw","400","UCB","X3",17.287762881,3,17
"game2","4","mate_in_2","0","Black","400","UCB","X3",0,3,1
"game3","20","mate_in_2","0","draw","400","UCB","X3",17.999661958,3,17
"game4","5","mate_in_2","0","White","400","UCB","X3",4.553442808,3,2
"game5","3","mate_in_2","0","White","400","UCB","X3",0,3,0
"game6","20","mate_in_2","0","draw","400","UCB","X3",18.983119604,3,17
"game7","20","mate_in_2","0","draw","400","UCB","X3",19.379401389,3,17
"game8","9","mate_in_2","0","White","400","UCB","X3",17.7927013669999,3,6
"game9","20","mate_in_2","0","draw","400","UCB","X3",16.740098136,3,17
"game0","20","mate_in_3","0","draw","400","UCB","X3",24.7772791049999,5,15
"game1","3","mate_in_3","0","White","400","UCB","X3",0,5,-2
"game2","20","mate_in_3","0","draw","400","UCB","X3",22.3597694269999,5,15
"game3","3","mate_in_3","0","White","400","UCB","X3",0,5,-2
"game4","3","mate_in_3","0","White","400","UCB","X3",0,5,-2
"game5","5","mate_in_3","0","White","400","UCB","X3",13.2631013069999,5,0
"game6","19","mate_in_3","0","White","400","UCB","X3",24.15836545,5,14
"game7","20","mate_in_3","0","draw","400","UCB","X3",23.634715185,5,15
"game8","5","mate_in_3","0","White","400","UCB","X3",12.8291896870001,5,0
"game9","20","mate_in_3","0","draw","400","UCB","X3",23.0012196800003,5,15
"game0","3","mate_in_2","0","White","400","UCB","X4",0,3,0
"game1","20","mate_in_2","0","draw","400","UCB","X4",17.586097665,3,17
"game2","4","mate_in_2","0","Black","400","UCB","X4",0,3,1
"game3","20","mate_in_2","0","draw","400","UCB","X4",18.166808973,3,17
"game4","5","mate_in_2","0","White","400","UCB","X4",0,3,2
"game5","3","mate_in_2","0","White","400","UCB","X4",0,3,0
"game6","20","mate_in_2","0","draw","400","UCB","X4",18.691931042,3,17
"game7","20","mate_in_2","0","draw","400","UCB","X4",17.3720633639999,3,17
"game8","9","mate_in_2","0","White","400","UCB","X4",18.8900586369999,3,6
"game9","20","mate_in_2","0","draw","400","UCB","X4",17.215190453,3,17
"game0","20","mate_in_3","0","draw","400","UCB","X4",22.909961977,5,15
"game1","3","mate_in_3","0","White","400","UCB","X4",0,5,-2
"game2","20","mate_in_3","0","draw","400","UCB","X4",22.7968194370001,5,15
"game3","3","mate_in_3","0","White","400","UCB","X4",0,5,-2
"game4","3","mate_in_3","0","White","400","UCB","X4",0,5,-2
"game5","5","mate_in_3","0","White","400","UCB","X4",0,5,0
"game6","19","mate_in_3","0","White","400","UCB","X4",23.5539862610001,5,14
"game7","20","mate_in_3","0","draw","400","UCB","X4",23.2819506149999,5,15
"game8","5","mate_in_3","0","White","400","UCB","X4",0,5,0
"game9","20","mate_in_3","0","draw","400","UCB","X4",25.1486599350001,5,15
"game0","3","mate_in_2","0","White","400","UCB","X5",0,3,0
"game1","20","mate_in_2","0","draw","400","UCB","X5",18.138215479,3,17
"game2","4","mate_in_2","0","Black","400","UCB","X5",0,3,1
"game3","20","mate_in_2","0","draw","400","UCB","X5",17.889413434,3,17
"game4","5","mate_in_2","0","White","400","UCB","X5",0,3,2
"game5","3","mate_in_2","0","White","400","UCB","X5",0,3,0
"game6","20","mate_in_2","0","draw","400","UCB","X5",19.018181952,3,17
"game7","20","mate_in_2","0","draw","400","UCB","X5",17.193102666,3,17
"game8","9","mate_in_2","0","White","400","UCB","X5",7.66806183599999,3,6
"game9","20","mate_in_2","0","draw","400","UCB","X5",17.5357761839999,3,17
"game0","20","mate_in_3","0","draw","400","UCB","X5",23.58626316,5,15
"game1","3","mate_in_3","0","White","400","UCB","X5",0,5,-2
"game2","20","mate_in_3","0","draw","400","UCB","X5",21.788735591,5,15
"game3","3","mate_in_3","0","White","400","UCB","X5",0,5,-2
"game4","3","mate_in_3","0","White","400","UCB","X5",0,5,-2
"game5","5","mate_in_3","0","White","400","UCB","X5",0,5,0
"game6","19","mate_in_3","0","White","400","UCB","X5",25.1849664570002,5,14
"game7","20","mate_in_3","0","draw","400","UCB","X5",23.293339585,5,15
"game8","5","mate_in_3","0","White","400","UCB","X5",0,5,0
"game9","20","mate_in_3","0","draw","400","UCB","X5",24.9445842109999,5,15
"game0","3","mate_in_2","0","White","400","UCB","X6",0,3,0
"game1","20","mate_in_2","0","draw","400","UCB","X6",18.711781777,3,17
"game2","4","mate_in_2","0","Black","400","UCB","X6",0,3,1
"game3","20","mate_in_2","0","draw","400","UCB","X6",18.692058062,3,17
"game4","5","mate_in_2","0","White","400","UCB","X6",0,3,2
"game5","3","mate_in_2","0","White","400","UCB","X6",0,3,0
"game6","20","mate_in_2","0","draw","400","UCB","X6",15.021719562,3,17
"game7","20","mate_in_2","0","draw","400","UCB","X6",17.517868657,3,17
"game8","9","mate_in_2","0","White","400","UCB","X6",0,3,6
"game9","20","mate_in_2","0","draw","400","UCB","X6",16.606691579,3,17
"game0","20","mate_in_3","0","draw","400","UCB","X6",23.471650643,5,15
"game1","3","mate_in_3","0","White","400","UCB","X6",0,5,-2
"game2","20","mate_in_3","0","draw","400","UCB","X6",20.923388355,5,15
"game3","3","mate_in_3","0","White","400","UCB","X6",0,5,-2
"game4","3","mate_in_3","0","White","400","UCB","X6",0,5,-2
"game5","5","mate_in_3","0","White","400","UCB","X6",0,5,0
"game6","19","mate_in_3","0","White","400","UCB","X6",24.830522346,5,14
"game7","20","mate_in_3","0","draw","400","UCB","X6",23.288113201,5,15
"game8","5","mate_in_3","0","White","400","UCB","X6",0,5,0
"game9","20","mate_in_3","0","draw","400","UCB","X6",24.1857517380004,5,15
"game0","3","mate_in_2","0","White","400","UCB","X7",0,3,0
"game1","20","mate_in_2","0","draw","400","UCB","X7",18.124445963,3,17
"game2","4","mate_in_2","0","Black","400","UCB","X7",0,3,1
"game3","20","mate_in_2","0","draw","400","UCB","X7",17.409619848,3,17
"game4","5","mate_in_2","0","White","400","UCB","X7",0,3,2
"game5","3","mate_in_2","0","White","400","UCB","X7",0,3,0
"game6","20","mate_in_2","0","draw","400","UCB","X7",15.5156475160001,3,17
"game7","20","mate_in_2","0","draw","400","UCB","X7",17.461680206,3,17
"game8","9","mate_in_2","0","White","400","UCB","X7",0,3,6
"game9","20","mate_in_2","0","draw","400","UCB","X7",15.377327679,3,17
"game0","20","mate_in_3","0","draw","400","UCB","X7",23.096840919,5,15
"game1","3","mate_in_3","0","White","400","UCB","X7",0,5,-2
"game2","20","mate_in_3","0","draw","400","UCB","X7",21.0799076669998,5,15
"game3","3","mate_in_3","0","White","400","UCB","X7",0,5,-2
"game4","3","mate_in_3","0","White","400","UCB","X7",0,5,-2
"game5","5","mate_in_3","0","White","400","UCB","X7",0,5,0
"game6","19","mate_in_3","0","White","400","UCB","X7",25.4304136789999,5,14
"game7","20","mate_in_3","0","draw","400","UCB","X7",23.9684635650001,5,15
"game8","5","mate_in_3","0","White","400","UCB","X7",0,5,0
"game9","20","mate_in_3","0","draw","400","UCB","X7",25.3193484349999,5,15
"game0","3","mate_in_2","0","White","400","UCB","X8",0,3,0
"game1","20","mate_in_2","0","draw","400","UCB","X8",18.065987451,3,17
"game2","4","mate_in_2","0","Black","400","UCB","X8",0,3,1
"game3","20","mate_in_2","0","draw","400","UCB","X8",18.032075192,3,17
"game4","5","mate_in_2","0","White","400","UCB","X8",0,3,2
"game5","3","mate_in_2","0","White","400","UCB","X8",0,3,0
"game6","20","mate_in_2","0","draw","400","UCB","X8",16.2976718809999,3,17
"game7","20","mate_in_2","0","draw","400","UCB","X8",17.359896659,3,17
"game8","9","mate_in_2","0","White","400","UCB","X8",0,3,6
"game9","20","mate_in_2","0","draw","400","UCB","X8",15.221485886,3,17
"game0","20","mate_in_3","0","draw","400","UCB","X8",21.7666671479999,5,15
"game1","3","mate_in_3","0","White","400","UCB","X8",0,5,-2
"game2","20","mate_in_3","0","draw","400","UCB","X8",20.5804553540002,5,15
"game3","3","mate_in_3","0","White","400","UCB","X8",0,5,-2
"game4","3","mate_in_3","0","White","400","UCB","X8",0,5,-2
"game5","5","mate_in_3","0","White","400","UCB","X8",0,5,0
"game6","19","mate_in_3","0","White","400","UCB","X8",23.8667745380001,5,14
"game7","20","mate_in_3","0","draw","400","UCB","X8",23.1428585260001,5,15
"game8","5","mate_in_3","0","White","400","UCB","X8",0,5,0
"game9","20","mate_in_3","0","draw","400","UCB","X8",25.643644626,5,15
"game0","3","mate_in_2","0","White","400","UCB","X9",0,3,0
"game1","20","mate_in_2","0","draw","400","UCB","X9",18.175292992,3,17
"game2","4","mate_in_2","0","Black","400","UCB","X9",0,3,1
"game3","20","mate_in_2","0","draw","400","UCB","X9",18.391907619,3,17
"game4","5","mate_in_2","0","White","400","UCB","X9",0,3,2
"game5","3","mate_in_2","0","White","400","UCB","X9",0,3,0
"game6","20","mate_in_2","0","draw","400","UCB","X9",16.788896189,3,17
"game7","20","mate_in_2","0","draw","400","UCB","X9",17.1078737939999,3,17
"game8","9","mate_in_2","0","White","400","UCB","X9",0,3,6
"game9","20","mate_in_2","0","draw","400","UCB","X9",12.404365612,3,17
"game0","20","mate_in_3","0","draw","400","UCB","X9",23.297455444,5,15
"game1","3","mate_in_3","0","White","400","UCB","X9",0,5,-2
"game2","20","mate_in_3","0","draw","400","UCB","X9",20.5908321229999,5,15
"game3","3","mate_in_3","0","White","400","UCB","X9",0,5,-2
"game4","3","mate_in_3","0","White","400","UCB","X9",0,5,-2
"game5","5","mate_in_3","0","White","400","UCB","X9",0,5,0
"game6","19","mate_in_3","0","White","400","UCB","X9",21.1203051569998,5,14
"game7","20","mate_in_3","0","draw","400","UCB","X9",23.297493904,5,15
"game8","5","mate_in_3","0","White","400","UCB","X9",0,5,0
