"game","move_count","mate_count","starting_var","winner","simulation","exp_alg","variable","value","expected","difference"
"game0","7","mate_in_2","0","White","600","UCB","X1",26.086434808,3,4
"game1","20","mate_in_2","0","draw","600","UCB","X1",27.188876755,3,17
"game2","20","mate_in_2","0","draw","600","UCB","X1",26.191530286,3,17
"game3","15","mate_in_2","0","White","600","UCB","X1",25.6136175109999,3,12
"game4","15","mate_in_2","0","White","600","UCB","X1",26.9920618489999,3,12
"game5","3","mate_in_2","0","White","600","UCB","X1",27.775052918,3,0
"game6","3","mate_in_2","0","White","600","UCB","X1",26.7436920120001,3,0
"game7","11","mate_in_2","0","White","600","UCB","X1",26.0719199090001,3,8
"game8","20","mate_in_2","0","draw","600","UCB","X1",25.9622378249999,3,17
"game9","15","mate_in_2","0","White","600","UCB","X1",26.689003535,3,12
"game0","3","mate_in_3","0","White","600","UCB","X1",35.8843921989999,5,-2
"game1","20","mate_in_3","0","draw","600","UCB","X1",35.763836093,5,15
"game2","9","mate_in_3","0","White","600","UCB","X1",37.264999088,5,4
"game3","20","mate_in_3","0","draw","600","UCB","X1",35.9980214950001,5,15
"game4","5","mate_in_3","0","White","600","UCB","X1",35.9966956859998,5,0
"game5","20","mate_in_3","0","draw","600","UCB","X1",36.6771199210002,5,15
"game6","20","mate_in_3","0","draw","600","UCB","X1",36.7018859350001,5,15
"game7","5","mate_in_3","0","White","600","UCB","X1",35.6487566740002,5,0
"game8","7","mate_in_3","0","White","600","UCB","X1",36.2078305499999,5,2
"game9","20","mate_in_3","0","draw","600","UCB","X1",35.7313706740001,5,15
"game0","7","mate_in_2","0","White","600","UCB","X2",27.063524864,3,4
"game1","20","mate_in_2","0","draw","600","UCB","X2",26.932895249,3,17
"game2","20","mate_in_2","0","draw","600","UCB","X2",27.391170259,3,17
"game3","15","mate_in_2","0","White","600","UCB","X2",28.2432496480001,3,12
"game4","15","mate_in_2","0","White","600","UCB","X2",27.958684174,3,12
"game5","3","mate_in_2","0","White","600","UCB","X2",9.01758809700004,3,0
"game6","3","mate_in_2","0","White","600","UCB","X2",10.323319463,3,0
"game7","11","mate_in_2","0","White","600","UCB","X2",26.7496624509999,3,8
"game8","20","mate_in_2","0","draw","600","UCB","X2",27.615656594,3,17
"game9","15","mate_in_2","0","White","600","UCB","X2",27.0370591989999,3,12
"game0","3","mate_in_3","0","White","600","UCB","X2",14.4721822050001,5,-2
"game1","20","mate_in_3","0","draw","600","UCB","X2",36.578191567,5,15
"game2","9","mate_in_3","0","White","600","UCB","X2",32.8142383669997,5,4
"game3","20","mate_in_3","0","draw","600","UCB","X2",35.8580146459999,5,15
"game4","5","mate_in_3","0","White","600","UCB","X2",35.2068599670001,5,0
"game5","20","mate_in_3","0","draw","600","UCB","X2",38.366897335,5,15
"game6","20","mate_in_3","0","draw","600","UCB","X2",36.2984631560003,5,15
"game7","5","mate_in_3","0","White","600","UCB","X2",35.3055385429998,5,0
"game8","7","mate_in_3","0","White","600","UCB","X2",35.510672372,5,2
"game9","20","mate_in_3","0","draw","600","UCB","X2",36.0265987769999,5,15
"game0","7","mate_in_2","0","White","600","UCB","X3",27.516172551,3,4
"game1","20","mate_in_2","0","draw","600","UCB","X3",27.022481445,3,17
"game2","20","mate_in_2","0","draw","600","UCB","X3",28.112762031,3,17
"game3","15","mate_in_2","0","White","600","UCB","X3",28.772538841,3,12
