"game","move_count","mate_count","starting_var","winner","simulation","exp_alg","variable","value","expected","difference"
"game0","20","mate_in_2","0","draw","400","UCB","X1",6.676804931,3,17
"game1","20","mate_in_2","0","draw","400","UCB","X1",18.880369202,3,17
"game2","9","mate_in_2","0","White","400","UCB","X1",11.954876715,3,6
"game3","20","mate_in_2","0","draw","400","UCB","X1",19.143948691,3,17
"game4","20","mate_in_2","0","draw","400","UCB","X1",20.404587903,3,17
"game5","3","mate_in_2","0","White","400","UCB","X1",20.632080041,3,0
"game6","17","mate_in_2","0","White","400","UCB","X1",11.261331619,3,14
"game7","13","mate_in_2","0","White","400","UCB","X1",8.13231888600001,3,10
"game8","3","mate_in_2","0","White","400","UCB","X1",18.720960812,3,0
"game9","20","mate_in_2","0","draw","400","UCB","X1",16.183070387,3,17
"game0","9","mate_in_3","0","White","400","UCB","X1",24.3394642520002,5,4
"game1","20","mate_in_3","0","draw","400","UCB","X1",21.5184436109998,5,15
"game2","7","mate_in_3","0","White","400","UCB","X1",24.33205314,5,2
"game3","17","mate_in_3","0","White","400","UCB","X1",24.724718704,5,12
"game4","20","mate_in_3","0","draw","400","UCB","X1",24.169825985,5,15
"game5","5","mate_in_3","0","White","400","UCB","X1",24.3950096840001,5,0
"game6","7","mate_in_3","0","White","400","UCB","X1",18.8189273960002,5,2
"game7","20","mate_in_3","0","draw","400","UCB","X1",24.016613324,5,15
"game8","20","mate_in_3","0","draw","400","UCB","X1",25.0768274309999,5,15
"game9","20","mate_in_3","0","draw","400","UCB","X1",25.1268755220003,5,15
"game0","20","mate_in_2","0","draw","400","UCB","X2",20.139132794,3,17
"game1","20","mate_in_2","0","draw","400","UCB","X2",20.620259596,3,17
"game2","9","mate_in_2","0","White","400","UCB","X2",20.226846355,3,6
"game3","20","mate_in_2","0","draw","400","UCB","X2",18.982775371,3,17
"game4","20","mate_in_2","0","draw","400","UCB","X2",21.3670546869999,3,17
"game5","3","mate_in_2","0","White","400","UCB","X2",3.34019923200003,3,0
"game6","17","mate_in_2","0","White","400","UCB","X2",19.8507915169999,3,14
"game7","13","mate_in_2","0","White","400","UCB","X2",15.459131229,3,10
"game8","3","mate_in_2","0","White","400","UCB","X2",3.21106111500001,3,0
"game9","20","mate_in_2","0","draw","400","UCB","X2",18.928952121,3,17
"game0","9","mate_in_3","0","White","400","UCB","X2",25.41440223,5,4
"game1","20","mate_in_3","0","draw","400","UCB","X2",26.6376876429999,5,15
"game2","7","mate_in_3","0","White","400","UCB","X2",23.613627107,5,2
"game3","17","mate_in_3","0","White","400","UCB","X2",23.2684071040001,5,12
"game4","20","mate_in_3","0","draw","400","UCB","X2",24.836307624,5,15
"game5","5","mate_in_3","0","White","400","UCB","X2",24.712306637,5,0
"game6","7","mate_in_3","0","White","400","UCB","X2",9.92782224899997,5,2
"game7","20","mate_in_3","0","draw","400","UCB","X2",24.0583102539999,5,15
"game8","20","mate_in_3","0","draw","400","UCB","X2",23.2862699470002,5,15
"game9","20","mate_in_3","0","draw","400","UCB","X2",20.5348604379997,5,15
"game0","20","mate_in_2","0","draw","400","UCB","X3",19.548063718,3,17
"game1","20","mate_in_2","0","draw","400","UCB","X3",14.916707733,3,17
"game2","9","mate_in_2","0","White","400","UCB","X3",8.91439259999999,3,6
"game3","20","mate_in_2","0","draw","400","UCB","X3",19.841104261,3,17
"game4","20","mate_in_2","0","draw","400","UCB","X3",20.375483749,3,17
"game5","3","mate_in_2","0","White","400","UCB","X3",0,3,0
"game6","17","mate_in_2","0","White","400","UCB","X3",20.067687716,3,14
"game7","13","mate_in_2","0","White","400","UCB","X3",20.16311063,3,10
"game8","3","mate_in_2","0","White","400","UCB","X3",0,3,0
"game9","20","mate_in_2","0","draw","400","UCB","X3",19.9273760259999,3,17
"game0","9","mate_in_3","0","White","400","UCB","X3",23.905809909,5,4
"game1","20","mate_in_3","0","draw","400","UCB","X3",12.90285894,5,15
"game2","7","mate_in_3","0","White","400","UCB","X3",7.17791437799997,5,2
"game3","17","mate_in_3","0","White","400","UCB","X3",23.9296770030001,5,12
"game4","20","mate_in_3","0","draw","400","UCB","X3",23.917580413,5,15
