"game","move_count","mate_count","starting_var","winner","simulation","exp_alg","variable","value","expected","difference"
"game0","20","mate_in_2","0","draw","600","UCB","X1",8.528212943,3,17
"game1","20","mate_in_2","0","draw","600","UCB","X1",11.31208698,3,17
"game2","20","mate_in_2","0","draw","600","UCB","X1",29.8305839059999,3,17
"game3","3","mate_in_2","0","White","600","UCB","X1",25.1028740310001,3,0
"game4","3","mate_in_2","0","White","600","UCB","X1",9.60303380599998,3,0
"game5","7","mate_in_2","0","White","600","UCB","X1",12.221940428,3,4
"game6","20","mate_in_2","0","draw","600","UCB","X1",14.1091764470001,3,17
"game7","17","mate_in_2","0","White","600","UCB","X1",8.69400941999993,3,14
"game8","3","mate_in_2","0","White","600","UCB","X1",22.7301307080002,3,0
"game9","17","mate_in_2","0","White","600","UCB","X1",14.9500843010001,3,14
"game0","19","mate_in_3","0","White","600","UCB","X1",38.0738618390001,5,14
"game1","9","mate_in_3","0","White","600","UCB","X1",38.65567618,5,4
"game2","20","mate_in_3","0","draw","600","UCB","X1",16.62887404,5,15
"game3","20","mate_in_3","0","draw","600","UCB","X1",33.1115224740001,5,15
"game4","5","mate_in_3","0","White","600","UCB","X1",39.047500956,5,0
"game5","20","mate_in_3","0","draw","600","UCB","X1",25.2250640050001,5,15
"game6","7","mate_in_3","0","White","600","UCB","X1",38.1913384519999,5,2
"game7","7","mate_in_3","0","White","600","UCB","X1",20.4319246990003,5,2
"game8","5","mate_in_3","0","White","600","UCB","X1",37.6786009789998,5,0
"game9","7","mate_in_3","0","White","600","UCB","X1",18.5567637589998,5,2
"game0","20","mate_in_2","0","draw","600","UCB","X2",30.115589718,3,17
"game1","20","mate_in_2","0","draw","600","UCB","X2",31.589908136,3,17
"game2","20","mate_in_2","0","draw","600","UCB","X2",26.633389946,3,17
"game3","3","mate_in_2","0","White","600","UCB","X2",4.02788368999995,3,0
"game4","3","mate_in_2","0","White","600","UCB","X2",3.61283499199999,3,0
"game5","7","mate_in_2","0","White","600","UCB","X2",30.578089717,3,4
"game6","20","mate_in_2","0","draw","600","UCB","X2",11.335871609,3,17
"game7","17","mate_in_2","0","White","600","UCB","X2",22.827237473,3,14
"game8","3","mate_in_2","0","White","600","UCB","X2",3.56959401800009,3,0
"game9","17","mate_in_2","0","White","600","UCB","X2",10.289353013,3,14
"game0","19","mate_in_3","0","White","600","UCB","X2",37.5311088489998,5,14
"game1","9","mate_in_3","0","White","600","UCB","X2",20.471167124,5,4
"game2","20","mate_in_3","0","draw","600","UCB","X2",38.1751985399999,5,15
"game3","20","mate_in_3","0","draw","600","UCB","X2",18.446541328,5,15
"game4","5","mate_in_3","0","White","600","UCB","X2",13.261920762,5,0
"game5","20","mate_in_3","0","draw","600","UCB","X2",39.4034284099998,5,15
"game6","7","mate_in_3","0","White","600","UCB","X2",37.0583720089999,5,2
"game7","7","mate_in_3","0","White","600","UCB","X2",38.4237917290002,5,2
"game8","5","mate_in_3","0","White","600","UCB","X2",15.0541407860001,5,0
"game9","7","mate_in_3","0","White","600","UCB","X2",40.474483035,5,2
"game0","20","mate_in_2","0","draw","600","UCB","X3",31.991887512,3,17
"game1","20","mate_in_2","0","draw","600","UCB","X3",29.820950606,3,17
"game2","20","mate_in_2","0","draw","600","UCB","X3",28.901469589,3,17
"game3","3","mate_in_2","0","White","600","UCB","X3",0,3,0
"game4","3","mate_in_2","0","White","600","UCB","X3",0,3,0
"game5","7","mate_in_2","0","White","600","UCB","X3",9.3591205219999,3,4
"game6","20","mate_in_2","0","draw","600","UCB","X3",30.8576194030001,3,17
