game,move_count,move_times,moves_to_mate,starting_variation,winner,sims,exploration_alg
game17,15,[55.95988423200106|53.0344507890004|51.71889876299974|33.34825634799927|53.483394560000306|33.39395165099995|17.576615866000793|7.368319473998781],mate_in_5,0,White,1000,Epsilon Greedy
game20,20,[59.59498316600002|35.01892182600022|51.71857106099924|64.04230673500024|39.84903927300002|22.119257493000987|41.598788721001256|57.96070475200031|43.53999738800121|34.015577508000206],mate_in_5,0,draw,1000,Epsilon Greedy
game4,7,[28.438195606999216|42.867002736998984|28.43751541200072|8.040877648998503],mate_in_5,0,White,1000,Epsilon Greedy
game8,3,[54.80682259599962|8.483235722000245],mate_in_5,0,White,1000,Epsilon Greedy
game3,9,[26.987528512999233|60.97855013499975|25.046230252000896|57.09989345300164|9.368194479999147],mate_in_5,0,White,1000,Epsilon Greedy
game12,20,[26.434386380000433|61.328313428999536|62.96885505499995|62.203153749000194|61.25385088499934|62.98172567899928|67.80254980100108|62.13539755200145|62.24732955199943|67.1115172990012],mate_in_5,0,draw,1000,Epsilon Greedy
game15,5,[29.36225621900121|33.764050972000405|9.240185196000311],mate_in_5,0,White,1000,Epsilon Greedy
game28,3,[45.423857931000384|8.639652756999567],mate_in_5,0,White,1000,Epsilon Greedy
game26,3,[55.00105504199928|9.347499584999241],mate_in_5,0,White,1000,Epsilon Greedy
game14,5,[34.89738925799975|39.80703236299996|9.183723782000015],mate_in_5,0,White,1000,Epsilon Greedy
game24,5,[40.41317830300068|37.33914703799928|8.212331651000568],mate_in_5,0,White,1000,Epsilon Greedy
game25,5,[49.65956918200027|37.16087389000131|7.93738591500005],mate_in_5,0,White,1000,Epsilon Greedy
game6,5,[53.447269821999726|52.944544596000924|7.783016771998518],mate_in_5,0,White,1000,Epsilon Greedy
game11,20,[59.22058158599975|61.8295559420003|62.375289785999485|62.435346103000484|61.19410465100009|61.930480004000856|63.091361333999885|62.16958579600032|57.35619774099905|57.13063779100048],mate_in_5,0,draw,1000,Epsilon Greedy
game0,20,[31.644059304999246|41.11767867599974|35.932221020000725|51.55216968100012|55.84611934399982|37.94168270299997|56.80649842100047|53.22074244800024|40.78591745700032|51.04550379900047],mate_in_5,0,draw,1000,Epsilon Greedy
game2,3,[29.34645510900009|6.887301185000069],mate_in_5,0,White,1000,Epsilon Greedy
game1,3,[31.137497134000114|8.488213360000373],mate_in_5,0,White,1000,Epsilon Greedy
game13,11,[60.86285824599872|46.58872050100035|65.05803029500021|20.689414774999022|34.20883302400034|8.835650326000177],mate_in_5,0,White,1000,Epsilon Greedy
game10,3,[24.76718813000116|8.87012451299961],mate_in_3,1,White,1000,Epsilon Greedy
game22,5,[48.69213041100011|57.45843713999784|7.365081231997465],mate_in_3,1,White,1000,Epsilon Greedy
game29,5,[60.28683937999813|20.69993611099926|8.710975361002056],mate_in_3,1,White,1000,Epsilon Greedy
game27,13,[58.79196211599992|61.8357136199993|54.12650005600153|26.309458034000272|33.99055740399854|39.75219786699745|7.387375547001284],mate_in_3,1,White,1000,Epsilon Greedy
game7,9,[58.97803206200115|53.69636934599839|58.748589312999684|20.36805924700093|8.647923697997612],mate_in_3,1,White,1000,Epsilon Greedy
game16,20,[57.48260677799772|28.81182180199903|62.67615184399983|58.77073060299881|55.72362736700234|24.297015153999382|21.571092736998253|57.358750548999524|45.734554667997145|51.48469811099858],mate_in_3,1,draw,1000,Epsilon Greedy
game5,7,[56.943783868002356|59.45637177499884|33.20843021800101|8.90728018899972],mate_in_3,1,White,1000,Epsilon Greedy
game18,7,[37.84352135500012|29.915095593998558|16.27838435999729|8.44128962099785],mate_in_3,1,White,1000,Epsilon Greedy
game21,3,[41.2563023219991|7.106203371000447],mate_in_3,1,White,1000,Epsilon Greedy
game23,19,[60.8472475669987|19.875836775001517|23.95481020399893|60.63277377600025|22.33902446399952|60.175164041000244|60.018484632000764|59.46457642899986|19.271993155998643|7.783828413001174],mate_in_3,1,White,1000,Epsilon Greedy
game19,19,[60.878371254999365|58.73952405799719|19.62978772900169|48.11198293800044|42.88738418399953|58.47265506099939|59.22779583100055|58.79275933399913|24.206261729999824|7.919507148999401],mate_in_3,1,White,1000,Epsilon Greedy
game9,5,[62.101452948998485|54.65661079700294|7.434365889999754],mate_in_3,1,White,1000,Epsilon Greedy
game17,3,[33.910072290000244|8.55924568699993],mate_in_3,1,White,1000,Epsilon Greedy
game20,3,[25.70362823299729|8.350208453997766],mate_in_3,1,White,1000,Epsilon Greedy
game4,15,[61.346482779001235|60.9276538310005|34.169406102999346|59.92988021400015|59.745546383001056|59.231925775999116|26.4333666670027|7.770185440000205],mate_in_3,1,White,1000,Epsilon Greedy
game8,5,[60.28398061400003|24.277583753002546|9.489446357001725],mate_in_3,1,White,1000,Epsilon Greedy
game3,3,[28.00671400400097|7.48323203900145],mate_in_3,1,White,1000,Epsilon Greedy
game12,9,[60.63526850600101|60.424019762998796|26.141629343001114|20.943376577997697|6.7259002049977425],mate_in_3,1,White,1000,Epsilon Greedy
game15,7,[61.49277549999897|47.10576551200211|28.563459446002526|8.118971238996892],mate_in_3,1,White,1000,Epsilon Greedy
game28,20,[58.05038717400021|25.04399876000025|57.268426180999086|22.97265104300095|25.08441094400041|59.484692146997986|37.348292049999145|50.09085749899896|51.19101845499972|30.960403483000846],mate_in_3,1,draw,1000,Epsilon Greedy
game26,3,[23.08785948199875|7.3007204349996755],mate_in_3,1,White,1000,Epsilon Greedy
game14,13,[61.441953761997866|60.10115131299972|61.11365298199962|60.378344836000906|26.7181188680006|22.398175562000688|8.590369190002093],mate_in_3,1,White,1000,Epsilon Greedy
game24,11,[61.30261562599844|59.2694919630012|59.47603015999994|42.35721458400076|32.93004433700116|6.961588080001093],mate_in_3,1,White,1000,Epsilon Greedy
game25,20,[38.24866040099732|49.37780237900006|27.895641207000153|32.17710511599944|40.02677346600103|26.83333545199639|34.41739582599985|26.164449176001654|45.32357276000039|32.20433676800167],mate_in_3,1,draw,1000,Epsilon Greedy
game6,3,[52.316368869000144|7.903068280000298],mate_in_3,1,White,1000,Epsilon Greedy
game11,5,[59.881108069999755|27.22041029200045|8.400178776999383],mate_in_3,1,White,1000,Epsilon Greedy
game0,5,[30.173619686000166|34.858665079002094|7.913363490002666],mate_in_3,1,White,1000,Epsilon Greedy
game2,13,[59.890876577999734|61.6258821320007|60.396810191999975|30.01692006799931|21.22335038500023|36.33294030200341|6.730945987997984],mate_in_3,1,White,1000,Epsilon Greedy
game1,3,[42.2150850500002|8.067850981999072],mate_in_3,1,White,1000,Epsilon Greedy
game13,3,[59.02284277599756|8.687811231000524],mate_in_3,1,White,1000,Epsilon Greedy
game10,20,[81.55650600999797|82.81053910800256|82.52991621499677|84.45480899499671|82.10818071099857|81.6072059649996|81.46465893999994|79.77165362199958|77.95045920800112|78.19829162099995],mate_in_4,0,draw,1000,Epsilon Greedy
game22,7,[80.71494757099572|78.7878245299944|58.86077576599928|12.054936923996138],mate_in_4,0,White,1000,Epsilon Greedy
game29,17,[80.72216547599965|83.25846657499642|80.75682361600047|82.41095867400145|82.39239386199915|83.62226013199688|78.52684442100144|43.316935044000275|11.779049184005999],mate_in_4,0,White,1000,Epsilon Greedy
game27,11,[82.16225606100488|58.721337237002444|76.9388911950009|39.62528374000249|25.855650280005648|12.58132656700036],mate_in_4,0,White,1000,Epsilon Greedy
game7,20,[79.87176980000004|82.58090718300082|80.25581731800048|81.27540313200006|77.05915249299869|76.88634751800055|78.18125376399985|77.94518434400015|79.39602633100003|77.97755775300175],mate_in_4,0,draw,1000,Epsilon Greedy
game16,20,[80.88981174999935|79.21848867199878|78.40803346299799|46.22706169600133|79.83620662300382|74.60198779199709|75.23983805900207|67.32450140400033|67.58086268199986|36.32356381900172],mate_in_4,0,draw,1000,Epsilon Greedy
game5,20,[80.8709558920018|80.88146291500016|78.18539120100104|77.5394383519997|76.74753494700053|77.73961559900272|77.1576128050001|76.14311967699905|73.14605387999836|78.03350381100245],mate_in_4,0,draw,1000,Epsilon Greedy
game18,20,[82.44091960700462|81.62515510800586|81.53688659000181|78.49777445699874|79.28144268899632|78.0956012960014|79.05227741300041|73.09541951500432|71.41753783899912|74.1070564239999],mate_in_4,0,draw,1000,Epsilon Greedy
game21,20,[82.17192887500278|83.40482014600275|81.31001908799954|80.08337309800118|79.28256392400363|78.28547511999932|80.37387134799792|80.03255307200016|79.32534836900595|80.41404274699744],mate_in_4,0,draw,1000,Epsilon Greedy
game23,11,[81.74041969700193|50.194021206996695|75.21933835299569|76.12268164099805|59.349796340000466|11.549378407995391],mate_in_4,0,White,1000,Epsilon Greedy
game19,20,[80.2640269360054|81.00308210600633|79.38333477600099|84.64683373099979|79.75336509200133|81.04861070499464|74.98732577900228|75.04530577900005|71.71352525400289|73.64688433300034],mate_in_4,0,draw,1000,Epsilon Greedy
game9,5,[81.04352613499941|42.977045531999465|10.985425134000252],mate_in_4,0,White,1000,Epsilon Greedy
game17,20,[81.53630816499935|80.67594077100512|81.40173005100223|76.3166789090028|77.9207888670062|78.1922711119987|80.96619736499997|79.12129544399795|76.8085216899999|78.9733363589985],mate_in_4,0,draw,1000,Epsilon Greedy
game20,15,[81.12835466300021|79.65256898199732|79.99843605199567|40.49760313799925|76.72653934700065|78.02939724899625|69.47701336599857|11.935422198002925],mate_in_4,0,White,1000,Epsilon Greedy
game4,5,[81.33314529600102|34.01765200999944|12.149184838999645],mate_in_4,0,White,1000,Epsilon Greedy
game8,7,[80.87073219100057|80.0846293320028|59.739380046001315|10.603133915003127],mate_in_4,0,White,1000,Epsilon Greedy
game3,20,[80.79955870100093|80.86843340400083|84.23579119100032|79.42764355200052|81.59950725700037|81.61079483499998|83.11875377300021|79.8059719740013|83.86013337899931|77.90616367199982],mate_in_4,0,draw,1000,Epsilon Greedy
game12,20,[80.84627625800204|82.2730588419945|78.5134333580063|81.15350362299796|82.8126790210008|82.84090543600178|81.09499432800658|79.2576851729973|80.49951412600058|73.91818819099717],mate_in_4,0,draw,1000,Epsilon Greedy
game15,20,[81.02093644699926|81.36637199699908|83.63624483400054|83.61275595600455|83.03628211400064|81.86658134599566|81.03650472300069|79.19509866899898|77.5512008440055|75.10048966899922],mate_in_4,0,draw,1000,Epsilon Greedy
game28,17,[79.450743995003|78.73326149700006|84.04302144199755|78.07269048599846|73.22086154000135|71.46552797599725|40.944608507998055|54.24143870000262|10.159845606001909],mate_in_4,0,White,1000,Epsilon Greedy
game26,20,[79.90192545899481|79.63084258299932|77.36363195900049|76.1154501189958|75.03238667800179|73.53293711400329|71.96016443099506|72.42633370599651|67.73545500399632|67.17868021200411],mate_in_4,0,draw,1000,Epsilon Greedy
game14,11,[82.01776095800597|81.32676045600238|80.83153746699827|44.38166907300183|46.19583174100262|11.921011051999812],mate_in_4,0,White,1000,Epsilon Greedy
game24,20,[80.94668875599746|81.98548721399857|79.35543526199763|79.17992247700022|77.25320228499913|76.61337639999692|76.0328282279952|76.09666239700164|75.7196477710022|76.3746360840014],mate_in_4,0,draw,1000,Epsilon Greedy
game25,20,[82.54607270799897|82.08516087699536|79.87216070900467|78.91714024700195|79.8810025970015|78.84184123700106|75.78092168200237|78.11232151999866|74.81395542899554|77.18342802600091],mate_in_4,0,draw,1000,Epsilon Greedy
game6,20,[81.75216240300142|79.74938923500304|81.3405618029974|82.51215853699978|80.78466990599918|79.21957870200276|74.84967489200062|77.1294237080001|73.15749632799998|74.56401129399819],mate_in_4,0,draw,1000,Epsilon Greedy
game11,17,[81.82341022800028|76.5449357250036|78.31451851600286|50.78206069800217|44.53463170299801|68.45734603200253|67.33004026900016|49.921182473000954|11.588969739997992],mate_in_4,0,White,1000,Epsilon Greedy
game0,20,[82.2882629429987|82.73493620800218|82.2522879829994|83.54061563999858|83.75265961499827|84.24275278799905|84.14326235200133|83.0966474759989|82.03255961100149|82.4815006889985],mate_in_4,0,draw,1000,Epsilon Greedy
game2,9,[81.59663200299838|79.64841952399729|78.95363720800015|24.370844467001007|11.498783104001632],mate_in_4,0,White,1000,Epsilon Greedy
game1,9,[81.87672400999872|81.1317708860006|83.20278482199865|81.29141550699933|10.927382409001439],mate_in_4,0,White,1000,Epsilon Greedy
game13,20,[81.37861727100244|79.1748875129997|79.12117698200018|81.23874775999866|79.57375485300145|80.35938515500311|80.62849202699726|78.54942430400115|78.59583424499579|70.75337227100681],mate_in_4,0,draw,1000,Epsilon Greedy
